1.0,0.0653813678205
1.1,-0.138358410305
1.2,-0.0355661895543
1.3,-0.116108354807
1.4,-0.0911389005501
1.5,-0.0931088819146
1.6,-0.0488790734052
1.7,-0.0247114904231
1.8,-0.0573852889283
1.9,-0.110626081437
2.0,-0.0175661910076
2.1,-0.134994386498
2.2,0.0081103952093
2.3,-0.0848911333479
2.4,0.0337927238466
2.5,0.0804169179702
2.6,-0.0532546596191
2.7,-0.0129575189651
2.8,-0.0355964553663
2.9,-0.362722367656
3.0,-0.107825838806
3.1,-0.0218040505302
3.2,-0.0848108560695
3.3,-0.0189114883985
3.4,0.0263525127561
3.5,0.0242449378314
3.6,-0.0235448959433
3.7,-0.0816937792804
3.8,-0.0198303117217
3.9,-0.150655947991
4.0,0.0014835303063
4.1,0.0152963243835
4.2,0.00218300538853
4.3,-0.0652108909635
4.4,-0.103900545662
4.5,-0.09262048535
4.6,-0.110119144359
4.7,-0.0515699896285
4.8,-0.00618472280334
4.9,-0.151720137661
5.0,-0.16834130288
5.1,-0.0794287253231
5.2,-0.0535009570056
5.3,-0.0464003335588
5.4,-0.0967252177331
5.5,-0.158227804203
5.6,-0.0656884956266
5.7,-0.0727179179227
5.8,-0.126383020277
5.9,-0.126805611214
6.0,-0.036665366238
6.1,0.00806748025592
6.2,-0.0658328817853
6.3,-0.149193266521
6.4,-0.157462983507
6.5,-0.0932326267627
6.6,-0.0729305390246
6.7,-0.0624544994631
6.8,-0.0375271286102
6.9,-0.0162262908899
7.0,-0.0567087269853
7.1,-0.0968737865136
7.2,-0.0514769387988
7.3,-0.0387023297418
7.4,-0.0829149243052
7.5,0.00739693366117
7.6,-0.0523789493699
7.7,-0.11052944059
7.8,-0.0549393484781
7.9,-0.0274854566479
8.0,-0.073899224011
8.1,0.0349326560675
8.2,-0.0900272999839
8.3,-0.0731685775155
8.4,0.0182180875732
8.5,-0.124334748458
8.6,-0.059378386549
8.7,-0.0586151593215
8.8,-0.0119592089959
8.9,-0.262108499307
9.0,-0.078572991398
9.1,-0.0159689322736
9.2,-0.0639309488056
9.3,0.000992923204249
9.4,-0.0157460741396
9.5,-0.0599530074399
9.6,-0.0949317047998
9.7,-0.0496966321027
9.8,-0.098820618532
9.9,-0.108952235269
10.0,-0.0417317629254
10.1,0.0057304464779
10.2,-0.0381034890409
10.3,-0.0754838702768
10.4,-0.0389555131775
10.5,0.014128510285
10.6,-0.0642416430899
10.7,-0.0217464175802
10.8,-0.0919441308174
10.9,-0.283400048702
11.0,-0.0350087629449
11.1,0.0611480527129
11.2,-0.108863088225
11.3,-0.104476712064
11.4,-0.0142489053374
11.5,-0.0537451782105
11.6,-0.0438394181591
11.7,0.0611922669974
11.8,-0.117327233477
11.9,-0.28035424582
12.0,-0.036413548081
12.1,-0.0384420744006
12.2,-0.0752469883668
12.3,-0.091933566031
12.4,-0.0770867498319
12.5,-0.0391074417925
12.6,-0.0283685528892
12.7,0.0624757669809
12.8,-0.0370666018334
12.9,-0.344975924661
13.0,0.0593805086103
13.1,-0.0178526061432
13.2,0.0718462980111
13.3,0.0709523193697
13.4,0.00522425083334
13.5,-0.0411043115025
13.6,-0.0617032126574
13.7,0.0728995565932
13.8,-0.037510938986
13.9,-0.141987616209
14.0,-0.0299180617515
14.1,0.172661157641
14.2,0.185033773268
14.3,0.136042060374
14.4,-0.010138349243
14.5,-0.0628471603824
14.6,-0.0468684540829
14.7,0.0443608941848
14.8,0.0460531647377
14.9,-0.160183746615
15.0,0.108325052638
15.1,0.115474790883
15.2,0.00384710616209
15.3,0.0223307338
15.4,-0.0670599032071
15.5,-0.00665871985225
15.6,-0.148287684993
15.7,-0.108519097889
15.8,-0.120199852725
15.9,-0.0872724190754
16.0,-0.0831064471513
16.1,-0.108296341217
16.2,-0.0786656692295
16.3,-0.0317775492468
16.4,-0.105324481341
16.5,-0.125765581193
16.6,-0.104673667992
16.7,0.0353821858308
16.8,-0.079922735761
16.9,-0.0089819844458
17.0,-0.083942538804
17.1,-0.0852105348952
17.2,-0.0997384580218
17.3,-0.0373263676567
17.4,-0.108403351513
17.5,-0.0380872989851
17.6,-0.0131529661857
17.7,-0.0642229825593
17.8,-0.0187076377135
17.9,-0.120838554961
18.0,-0.0683681393839
18.1,-0.0703973498429
18.2,-0.0319401705007
18.3,-0.0944057966764
18.4,-0.0621694629783
18.5,-0.00619508268312
18.6,0.0459466502748
18.7,-0.0851180035274
18.8,-0.0848245287364
18.9,-0.108365749301
19.0,-0.0391885916574
19.1,-0.0500629226193
19.2,-0.00204412478647
19.3,-0.03318965106
19.4,-0.0028506818109
19.5,0.0361054080159
19.6,-0.101274374592
19.7,-0.0582521214266
19.8,-0.0727928201237
19.9,-0.216901466256
20.0,-0.102510799209
20.1,-0.0486290799052
20.2,-0.0101013053665
20.3,0.112146167857
20.4,0.00113143656499
20.5,0.0322166103673
20.6,-0.0354437478593
20.7,-0.141563475857
20.8,-0.0368185140047
20.9,-0.290175906362
21.0,-0.0249435552271
21.1,0.0410879931745
21.2,-0.0427701387449
21.3,-0.0255208567664
21.4,-0.0940075062013
21.5,0.0383733429186
21.6,0.0367631831249
21.7,-0.0598672612817
21.8,0.0150909403008
21.9,-0.301016139259
22.0,0.0470243162451
22.1,-0.0683459502735
22.2,0.128900394132
22.3,-0.0804604906287
22.4,-0.0379529214716
22.5,-0.0372478919819
22.6,-0.0604756020967
